startTime,endTime,cost
2013-08-15 10:19:12,2013-08-15 12:40:19,580.65
2013-08-15 12:40:19,2013-08-15 15:01:26,530.16
2013-08-15 15:01:26,2013-08-15 17:22:33,594.48
2013-08-15 17:22:33,2013-08-15 19:43:40,539.91
2013-08-15 19:43:40,2013-08-15 22:04:48,575.1
2013-08-15 22:04:48,2013-08-16 00:25:55,573.08
2013-08-16 00:25:55,2013-08-16 02:47:02,533.39
2013-08-16 02:47:02,2013-08-16 05:08:09,582.07
2013-08-16 05:08:09,2013-08-16 07:29:16,551.26
2013-08-16 07:29:16,2013-08-16 09:50:24,557.3
2013-08-16 09:50:24,2013-08-16 12:11:31,575.51
2013-08-16 12:11:31,2013-08-16 14:32:38,542.44
2013-08-16 14:32:38,2013-08-16 16:53:45,516.74
2013-08-16 16:53:45,2013-08-16 19:14:52,528.46
2013-08-16 19:14:52,2013-08-16 21:36:00,605.99
2013-08-16 21:36:00,2013-08-16 23:57:07,545.5
2013-08-16 23:57:07,2013-08-17 02:18:14,515.55
2013-08-17 02:18:14,2013-08-17 04:39:21,579.58
2013-08-17 04:39:21,2013-08-17 07:00:28,508.73
2013-08-17 07:00:28,2013-08-17 09:21:36,546.1
2013-08-17 09:21:36,2013-08-17 11:42:43,518.1
2013-08-17 11:42:43,2013-08-17 14:03:50,498.23
2013-08-17 14:03:50,2013-08-17 16:24:57,528.65
2013-08-17 16:24:57,2013-08-17 18:46:04,554.58
2013-08-17 18:46:04,2013-08-17 21:07:12,577.62
2013-08-17 21:07:12,2013-08-17 23:28:19,574.88
2013-08-17 23:28:19,2013-08-18 01:49:26,530.43
2013-08-18 01:49:26,2013-08-18 04:10:33,561.79
2013-08-18 04:10:33,2013-08-18 06:31:40,536.26
2013-08-18 06:31:40,2013-08-18 08:52:48,548.76
2013-08-18 08:52:48,2013-08-18 11:13:55,530.89
2013-08-18 11:13:55,2013-08-18 13:35:02,498.52
2013-08-18 13:35:02,2013-08-18 15:56:09,504.37
2013-08-18 15:56:09,2013-08-18 18:17:16,551.81
2013-08-18 18:17:16,2013-08-18 20:38:24,521.73
2013-08-18 20:38:24,2013-08-18 22:59:31,602.63
2013-08-18 22:59:31,2013-08-19 01:20:38,565.24
2013-08-19 01:20:38,2013-08-19 03:41:45,549.35
2013-08-19 03:41:45,2013-08-19 06:02:52,597.49
2013-08-19 06:02:52,2013-08-19 08:24:00,599.91
2013-08-19 08:24:00,2013-08-19 10:45:07,552.95
2013-08-19 10:45:07,2013-08-19 13:06:14,542.8
2013-08-19 13:06:14,2013-08-19 15:27:21,527.98
2013-08-19 15:27:21,2013-08-19 17:48:28,552.36
2013-08-19 17:48:28,2013-08-19 20:09:36,499.86
2013-08-19 20:09:36,2013-08-19 22:30:43,563.09
2013-08-19 22:30:43,2013-08-20 00:51:50,524.32
2013-08-20 00:51:50,2013-08-20 03:12:57,595.95
2013-08-20 03:12:57,2013-08-20 05:34:04,567.37
2013-08-20 05:34:04,2013-08-20 07:55:12,571.57
2013-08-20 07:55:12,2013-08-20 10:16:19,514.59
2013-08-20 10:16:19,2013-08-20 12:37:26,501.14
2013-08-20 12:37:26,2013-08-20 14:58:33,514.25
2013-08-20 14:58:33,2013-08-20 17:19:40,568.34
2013-08-20 17:19:40,2013-08-20 19:40:48,573.36
2013-08-20 19:40:48,2013-08-20 22:01:55,509.46
2013-08-20 22:01:55,2013-08-21 00:23:02,603.02
2013-08-21 00:23:02,2013-08-21 02:44:09,548.06
2013-08-21 02:44:09,2013-08-21 05:05:16,594.1
2013-08-21 05:05:16,2013-08-21 07:26:24,521.43
2013-08-21 07:26:24,2013-08-21 09:47:31,553.19
2013-08-21 09:47:31,2013-08-21 12:08:38,574.71
2013-08-21 12:08:38,2013-08-21 14:29:45,603.73
2013-08-21 14:29:45,2013-08-21 16:50:52,538.0
2013-08-21 16:50:52,2013-08-21 19:12:00,504.22
2013-08-21 19:12:00,2013-08-21 21:33:07,564.57
2013-08-21 21:33:07,2013-08-21 23:54:14,522.4
2013-08-21 23:54:14,2013-08-22 02:15:21,581.13
2013-08-22 02:15:21,2013-08-22 04:36:28,509.5
2013-08-22 04:36:28,2013-08-22 06:57:36,557.86
2013-08-22 06:57:36,2013-08-22 09:18:43,602.63
2013-08-22 09:18:43,2013-08-22 11:39:50,586.87
2013-08-22 11:39:50,2013-08-22 14:00:57,539.07
2013-08-22 14:00:57,2013-08-22 16:22:04,544.43
2013-08-22 16:22:04,2013-08-22 18:43:12,575.84
2013-08-22 18:43:12,2013-08-22 21:04:19,503.65
2013-08-22 21:04:19,2013-08-22 23:25:26,558.63
2013-08-22 23:25:26,2013-08-23 01:46:33,574.74
2013-08-23 01:46:33,2013-08-23 04:07:40,547.46
2013-08-23 04:07:40,2013-08-23 06:28:48,525.52
2013-08-23 06:28:48,2013-08-23 08:49:55,532.74
2013-08-23 08:49:55,2013-08-23 11:11:02,548.37
2013-08-23 11:11:02,2013-08-23 13:32:09,560.37
2013-08-23 13:32:09,2013-08-23 15:53:16,499.41
2013-08-23 15:53:16,2013-08-23 18:14:24,569.48
2013-08-23 18:14:24,2013-08-23 20:35:31,605.82
2013-08-23 20:35:31,2013-08-23 22:56:38,584.05
2013-08-23 22:56:38,2013-08-24 01:17:45,548.15
2013-08-24 01:17:45,2013-08-24 03:38:52,498.34
2013-08-24 03:38:52,2013-08-24 06:00:00,604.45
2013-08-24 06:00:00,2013-08-24 08:21:07,497.79
2013-08-24 08:21:07,2013-08-24 10:42:14,540.96
2013-08-24 10:42:14,2013-08-24 13:03:21,604.29
2013-08-24 13:03:21,2013-08-24 15:24:28,501.64
2013-08-24 15:24:28,2013-08-24 17:45:36,585.22
2013-08-24 17:45:36,2013-08-24 20:06:43,585.75
2013-08-24 20:06:43,2013-08-24 22:27:50,555.97
2013-08-24 22:27:50,2013-08-25 00:48:57,519.27
2013-08-25 00:48:57,2013-08-25 03:10:04,579.21
2013-08-25 03:10:04,2013-08-25 05:31:12,557.43
2013-08-25 05:31:12,2013-08-25 07:52:19,497.62
2013-08-25 07:52:19,2013-08-25 10:13:26,579.08
2013-08-25 10:13:26,2013-08-25 12:34:33,564.26
2013-08-25 12:34:33,2013-08-25 14:55:40,507.18
2013-08-25 14:55:40,2013-08-25 17:16:48,562.31
2013-08-25 17:16:48,2013-08-25 19:37:55,587.44
2013-08-25 19:37:55,2013-08-25 21:59:02,596.27
2013-08-25 21:59:02,2013-08-26 00:20:09,576.03
2013-08-26 00:20:09,2013-08-26 02:41:16,502.3
2013-08-26 02:41:16,2013-08-26 05:02:24,585.47
2013-08-26 05:02:24,2013-08-26 07:23:31,584.5
2013-08-26 07:23:31,2013-08-26 09:44:38,534.16
2013-08-26 09:44:38,2013-08-26 12:05:45,506.22
2013-08-26 12:05:45,2013-08-26 14:26:52,567.29
2013-08-26 14:26:52,2013-08-26 16:48:00,581.75
2013-08-26 16:48:00,2013-08-26 19:09:07,586.71
2013-08-26 19:09:07,2013-08-26 21:30:14,497.79
2013-08-26 21:30:14,2013-08-26 23:51:21,524.04
2013-08-26 23:51:21,2013-08-27 02:12:28,499.77
2013-08-27 02:12:28,2013-08-27 04:33:36,516.83
2013-08-27 04:33:36,2013-08-27 06:54:43,582.79
2013-08-27 06:54:43,2013-08-27 09:15:50,605.85
2013-08-27 09:15:50,2013-08-27 11:36:57,573.93
2013-08-27 11:36:57,2013-08-27 13:58:04,575.31
2013-08-27 13:58:04,2013-08-27 16:19:12,544.14
2013-08-27 16:19:12,2013-08-27 18:40:19,583.92
2013-08-27 18:40:19,2013-08-27 21:01:26,584.96
2013-08-27 21:01:26,2013-08-27 23:22:33,575.51
2013-08-27 23:22:33,2013-08-28 01:43:40,589.28
2013-08-28 01:43:40,2013-08-28 04:04:48,529.97
2013-08-28 04:04:48,2013-08-28 06:25:55,520.1
2013-08-28 06:25:55,2013-08-28 08:47:02,585.66
2013-08-28 08:47:02,2013-08-28 11:08:09,552.99
2013-08-28 11:08:09,2013-08-28 13:29:16,573.41
2013-08-28 13:29:16,2013-08-28 15:50:24,563.78
2013-08-28 15:50:24,2013-08-28 18:11:31,605.86
2013-08-28 18:11:31,2013-08-28 20:32:38,500.11
2013-08-28 20:32:38,2013-08-28 22:53:45,544.31
2013-08-28 22:53:45,2013-08-29 01:14:52,498.97
2013-08-29 01:14:52,2013-08-29 03:36:00,510.76
2013-08-29 03:36:00,2013-08-29 05:57:07,594.66
2013-08-29 05:57:07,2013-08-29 08:18:14,499.57
2013-08-29 08:18:14,2013-08-29 10:39:21,542.79
2013-08-29 10:39:21,2013-08-29 13:00:28,522.62
2013-08-29 13:00:28,2013-08-29 15:21:36,561.09
2013-08-29 15:21:36,2013-08-29 17:42:43,531.99
2013-08-29 17:42:43,2013-08-29 20:03:50,504.86
2013-08-29 20:03:50,2013-08-29 22:24:57,500.82
2013-08-29 22:24:57,2013-08-30 00:46:04,562.35
2013-08-30 00:46:04,2013-08-30 03:07:12,517.63
2013-08-30 03:07:12,2013-08-30 05:28:19,578.61
2013-08-30 05:28:19,2013-08-30 07:49:26,499.18
2013-08-30 07:49:26,2013-08-30 10:10:33,523.16
2013-08-30 10:10:33,2013-08-30 12:31:40,596.88
2013-08-30 12:31:40,2013-08-30 14:52:48,560.75
2013-08-30 14:52:48,2013-08-30 17:13:55,529.08
2013-08-30 17:13:55,2013-08-30 19:35:02,502.97
2013-08-30 19:35:02,2013-08-30 21:56:09,549.33
2013-08-30 21:56:09,2013-08-31 00:17:16,596.67
2013-08-31 00:17:16,2013-08-31 02:38:24,509.37
2013-08-31 02:38:24,2013-08-31 04:59:31,573.94
2013-08-31 04:59:31,2013-08-31 07:20:38,590.21
2013-08-31 07:20:38,2013-08-31 09:41:45,534.19
2013-08-31 09:41:45,2013-08-31 12:02:52,503.54
2013-08-31 12:02:52,2013-08-31 14:24:00,532.09
2013-08-31 14:24:00,2013-08-31 16:45:07,568.44
2013-08-31 16:45:07,2013-08-31 19:06:14,531.19
2013-08-31 19:06:14,2013-08-31 21:27:21,596.99
2013-08-31 21:27:21,2013-08-31 23:48:28,579.86
2013-08-31 23:48:28,2013-09-01 02:09:36,519.39
2013-09-01 02:09:36,2013-09-01 04:30:43,543.69
2013-09-01 04:30:43,2013-09-01 06:51:50,522.68
2013-09-01 06:51:50,2013-09-01 09:12:57,597.7
2013-09-01 09:12:57,2013-09-01 11:34:04,525.11
2013-09-01 11:34:04,2013-09-01 13:55:12,562.22
2013-09-01 13:55:12,2013-09-01 16:16:19,522.88
2013-09-01 16:16:19,2013-09-01 18:37:26,567.37
2013-09-01 18:37:26,2013-09-01 20:58:33,503.19
2013-09-01 20:58:33,2013-09-01 23:19:40,568.44
2013-09-01 23:19:40,2013-09-02 01:40:48,581.73
2013-09-02 01:40:48,2013-09-02 04:01:55,562.72
2013-09-02 04:01:55,2013-09-02 06:23:02,507.49
2013-09-02 06:23:02,2013-09-02 08:44:09,555.47
2013-09-02 08:44:09,2013-09-02 11:05:16,553.29
2013-09-02 11:05:16,2013-09-02 13:26:24,591.35
2013-09-02 13:26:24,2013-09-02 15:47:31,535.42
2013-09-02 15:47:31,2013-09-02 18:08:38,596.98
2013-09-02 18:08:38,2013-09-02 20:29:45,573.27
2013-09-02 20:29:45,2013-09-02 22:50:52,601.69
2013-09-02 22:50:52,2013-09-03 01:12:00,519.54
2013-09-03 01:12:00,2013-09-03 03:33:07,503.27
2013-09-03 03:33:07,2013-09-03 05:54:14,550.7
2013-09-03 05:54:14,2013-09-03 08:15:21,599.54
2013-09-03 08:15:21,2013-09-03 10:36:28,565.99
2013-09-03 10:36:28,2013-09-03 12:57:36,591.42
2013-09-03 12:57:36,2013-09-03 15:18:43,583.24
2013-09-03 15:18:43,2013-09-03 17:39:50,599.36
2013-09-03 17:39:50,2013-09-03 20:00:57,602.67
2013-09-03 20:00:57,2013-09-03 22:22:04,564.85
2013-09-03 22:22:04,2013-09-04 00:43:12,505.59
2013-09-04 00:43:12,2013-09-04 03:04:19,599.18
2013-09-04 03:04:19,2013-09-04 05:25:26,573.92
2013-09-04 05:25:26,2013-09-04 07:46:33,562.49
2013-09-04 07:46:33,2013-09-04 10:07:40,535.45
2013-09-04 10:07:40,2013-09-04 12:28:48,498.92
2013-09-04 12:28:48,2013-09-04 14:49:55,527.59
2013-09-04 14:49:55,2013-09-04 17:11:02,564.07
2013-09-04 17:11:02,2013-09-04 19:32:09,566.15
2013-09-04 19:32:09,2013-09-04 21:53:16,547.24
2013-09-04 21:53:16,2013-09-05 00:14:24,502.13
2013-09-05 00:14:24,2013-09-05 02:35:31,516.48
2013-09-05 02:35:31,2013-09-05 04:56:38,558.72
2013-09-05 04:56:38,2013-09-05 07:17:45,498.51
2013-09-05 07:17:45,2013-09-05 09:38:52,570.02
2013-09-05 09:38:52,2013-09-05 12:00:00,581.49
2013-09-05 12:00:00,2013-09-05 14:21:07,580.71
2013-09-05 14:21:07,2013-09-05 16:42:14,603.73
2013-09-05 16:42:14,2013-09-05 19:03:21,512.69
2013-09-05 19:03:21,2013-09-05 21:24:28,574.26
2013-09-05 21:24:28,2013-09-05 23:45:36,575.77
2013-09-05 23:45:36,2013-09-06 02:06:43,538.83
2013-09-06 02:06:43,2013-09-06 04:27:50,597.65
2013-09-06 04:27:50,2013-09-06 06:48:57,505.37
2013-09-06 06:48:57,2013-09-06 09:10:04,590.98
2013-09-06 09:10:04,2013-09-06 11:31:12,553.74
2013-09-06 11:31:12,2013-09-06 13:52:19,528.05
2013-09-06 13:52:19,2013-09-06 16:13:26,555.62
2013-09-06 16:13:26,2013-09-06 18:34:33,554.44
2013-09-06 18:34:33,2013-09-06 20:55:40,602.7
2013-09-06 20:55:40,2013-09-06 23:16:48,524.11
2013-09-06 23:16:48,2013-09-07 01:37:55,589.51
2013-09-07 01:37:55,2013-09-07 03:59:02,516.75
2013-09-07 03:59:02,2013-09-07 06:20:09,588.02
2013-09-07 06:20:09,2013-09-07 08:41:16,553.69
2013-09-07 08:41:16,2013-09-07 11:02:24,501.23
2013-09-07 11:02:24,2013-09-07 13:23:31,599.79
2013-09-07 13:23:31,2013-09-07 15:44:38,544.36
2013-09-07 15:44:38,2013-09-07 18:05:45,543.48
2013-09-07 18:05:45,2013-09-07 20:26:52,592.64
2013-09-07 20:26:52,2013-09-07 22:48:00,500.6
2013-09-07 22:48:00,2013-09-08 01:09:07,593.68
2013-09-08 01:09:07,2013-09-08 03:30:14,536.42
2013-09-08 03:30:14,2013-09-08 05:51:21,515.95
2013-09-08 05:51:21,2013-09-08 08:12:28,598.22
2013-09-08 08:12:28,2013-09-08 10:33:36,513.65
2013-09-08 10:33:36,2013-09-08 12:54:43,524.99
2013-09-08 12:54:43,2013-09-08 15:15:50,563.55
2013-09-08 15:15:50,2013-09-08 17:36:57,548.05
2013-09-08 17:36:57,2013-09-08 19:58:04,575.06
2013-09-08 19:58:04,2013-09-08 22:19:12,499.5
2013-09-08 22:19:12,2013-09-09 00:40:19,540.99
2013-09-09 00:40:19,2013-09-09 03:01:26,527.73
2013-09-09 03:01:26,2013-09-09 05:22:33,603.64
2013-09-09 05:22:33,2013-09-09 07:43:40,537.14
2013-09-09 07:43:40,2013-09-09 10:04:48,548.17
2013-09-09 10:04:48,2013-09-09 12:25:55,559.03
2013-09-09 12:25:55,2013-09-09 14:47:02,535.95
2013-09-09 14:47:02,2013-09-09 17:08:09,498.37
2013-09-09 17:08:09,2013-09-09 19:29:16,573.13
2013-09-09 19:29:16,2013-09-09 21:50:24,549.25
2013-09-09 21:50:24,2013-09-10 00:11:31,598.59
2013-09-10 00:11:31,2013-09-10 02:32:38,559.53
2013-09-10 02:32:38,2013-09-10 04:53:45,533.38
2013-09-10 04:53:45,2013-09-10 07:14:52,506.96
2013-09-10 07:14:52,2013-09-10 09:36:00,517.31
2013-09-10 09:36:00,2013-09-10 11:57:07,606.16
2013-09-10 11:57:07,2013-09-10 14:18:14,516.66
2013-09-10 14:18:14,2013-09-10 16:39:21,556.77
2013-09-10 16:39:21,2013-09-10 19:00:28,498.63
2013-09-10 19:00:28,2013-09-10 21:21:36,601.7
2013-09-10 21:21:36,2013-09-10 23:42:43,573.32
2013-09-10 23:42:43,2013-09-11 02:03:50,586.95
2013-09-11 02:03:50,2013-09-11 04:24:57,508.56
2013-09-11 04:24:57,2013-09-11 06:46:04,596.5
2013-09-11 06:46:04,2013-09-11 09:07:12,521.89
2013-09-11 09:07:12,2013-09-11 11:28:19,543.66
2013-09-11 11:28:19,2013-09-11 13:49:26,549.68
2013-09-11 13:49:26,2013-09-11 16:10:33,511.11
2013-09-11 16:10:33,2013-09-11 18:31:40,537.95
2013-09-11 18:31:40,2013-09-11 20:52:48,559.73
2013-09-11 20:52:48,2013-09-11 23:13:55,550.87
2013-09-11 23:13:55,2013-09-12 01:35:02,568.51
2013-09-12 01:35:02,2013-09-12 03:56:09,507.3
2013-09-12 03:56:09,2013-09-12 06:17:16,545.49
2013-09-12 06:17:16,2013-09-12 08:38:24,565.45
2013-09-12 08:38:24,2013-09-12 10:59:31,509.91
2013-09-12 10:59:31,2013-09-12 13:20:38,547.77
2013-09-12 13:20:38,2013-09-12 15:41:45,523.73
2013-09-12 15:41:45,2013-09-12 18:02:52,525.14
2013-09-12 18:02:52,2013-09-12 20:24:00,606.79
2013-09-12 20:24:00,2013-09-12 22:45:07,572.68
2013-09-12 22:45:07,2013-09-13 01:06:14,591.05
2013-09-13 01:06:14,2013-09-13 03:27:21,507.88
2013-09-13 03:27:21,2013-09-13 05:48:28,508.33
2013-09-13 05:48:28,2013-09-13 08:09:36,606.94
2013-09-13 08:09:36,2013-09-13 10:30:43,507.28
2013-09-13 10:30:43,2013-09-13 12:51:50,503.7
2013-09-13 12:51:50,2013-09-13 15:12:57,585.87
2013-09-13 15:12:57,2013-09-13 17:34:04,590.02
2013-09-13 17:34:04,2013-09-13 19:55:12,560.46
2013-09-13 19:55:12,2013-09-13 22:16:19,546.32
2013-09-13 22:16:19,2013-09-14 00:37:26,548.24
2013-09-14 00:37:26,2013-09-14 02:58:33,544.76
2013-09-14 02:58:33,2013-09-14 05:19:40,562.45
2013-09-14 05:19:40,2013-09-14 07:40:48,576.67
2013-09-14 07:40:48,2013-09-14 10:01:55,501.17
2013-09-14 10:01:55,2013-09-14 12:23:02,497.4
2013-09-14 12:23:02,2013-09-14 14:44:09,591.4
2013-09-14 14:44:09,2013-09-14 17:05:16,557.66
2013-09-14 17:05:16,2013-09-14 19:26:24,545.96
2013-09-14 19:26:24,2013-09-14 21:47:31,503.03
2013-09-14 21:47:31,2013-09-15 00:08:38,568.45
2013-09-15 00:08:38,2013-09-15 02:29:45,507.88
2013-09-15 02:29:45,2013-09-15 04:50:52,590.95
2013-09-15 04:50:52,2013-09-15 07:12:00,602.23
2013-09-15 07:12:00,2013-09-15 09:33:07,589.49
2013-09-15 09:33:07,2013-09-15 11:54:14,574.95
2013-09-15 11:54:14,2013-09-15 14:15:21,507.79
2013-09-15 14:15:21,2013-09-15 16:36:28,531.11
2013-09-15 16:36:28,2013-09-15 18:57:36,528.99
2013-09-15 18:57:36,2013-09-15 21:18:43,526.49
2013-09-15 21:18:43,2013-09-15 23:39:50,519.72
2013-09-15 23:39:50,2013-09-16 02:00:57,550.82
2013-09-16 02:00:57,2013-09-16 04:22:04,538.82
2013-09-16 04:22:04,2013-09-16 06:43:12,559.84
2013-09-16 06:43:12,2013-09-16 09:04:19,543.61
2013-09-16 09:04:19,2013-09-16 11:25:26,590.43
2013-09-16 11:25:26,2013-09-16 13:46:33,580.91
2013-09-16 13:46:33,2013-09-16 16:07:40,595.37
2013-09-16 16:07:40,2013-09-16 18:28:48,562.14
2013-09-16 18:28:48,2013-09-16 20:49:55,515.32
2013-09-16 20:49:55,2013-09-16 23:11:02,536.0
2013-09-16 23:11:02,2013-09-17 01:32:09,599.21
2013-09-17 01:32:09,2013-09-17 03:53:16,603.37
2013-09-17 03:53:16,2013-09-17 06:14:24,595.64
2013-09-17 06:14:24,2013-09-17 08:35:31,552.01
2013-09-17 08:35:31,2013-09-17 10:56:38,517.14
2013-09-17 10:56:38,2013-09-17 13:17:45,544.31
2013-09-17 13:17:45,2013-09-17 15:38:52,522.82
2013-09-17 15:38:52,2013-09-17 18:00:00,560.38
2013-09-17 18:00:00,2013-09-17 20:21:07,517.11
2013-09-17 20:21:07,2013-09-17 22:42:14,579.44
2013-09-17 22:42:14,2013-09-18 01:03:21,565.87
2013-09-18 01:03:21,2013-09-18 03:24:28,536.25
2013-09-18 03:24:28,2013-09-18 05:45:36,548.78
2013-09-18 05:45:36,2013-09-18 08:06:43,572.78
2013-09-18 08:06:43,2013-09-18 10:27:50,583.07
2013-09-18 10:27:50,2013-09-18 12:48:57,605.35
2013-09-18 12:48:57,2013-09-18 15:10:04,504.72
2013-09-18 15:10:04,2013-09-18 17:31:12,568.35
2013-09-18 17:31:12,2013-09-18 19:52:19,498.58
2013-09-18 19:52:19,2013-09-18 22:13:26,555.13
2013-09-18 22:13:26,2013-09-19 00:34:33,556.38
2013-09-19 00:34:33,2013-09-19 02:55:40,575.18
2013-09-19 02:55:40,2013-09-19 05:16:48,521.95
2013-09-19 05:16:48,2013-09-19 07:37:55,533.39
2013-09-19 07:37:55,2013-09-19 09:59:02,553.9
2013-09-19 09:59:02,2013-09-19 12:20:09,513.01
2013-09-19 12:20:09,2013-09-19 14:41:16,547.63
2013-09-19 14:41:16,2013-09-19 17:02:24,575.78
2013-09-19 17:02:24,2013-09-19 19:23:31,555.28
2013-09-19 19:23:31,2013-09-19 21:44:38,606.69
2013-09-19 21:44:38,2013-09-20 00:05:45,581.57
2013-09-20 00:05:45,2013-09-20 02:26:52,601.21
2013-09-20 02:26:52,2013-09-20 04:48:00,507.57
2013-09-20 04:48:00,2013-09-20 07:09:07,585.77
2013-09-20 07:09:07,2013-09-20 09:30:14,565.78
2013-09-20 09:30:14,2013-09-20 11:51:21,582.22
2013-09-20 11:51:21,2013-09-20 14:12:28,588.87
2013-09-20 14:12:28,2013-09-20 16:33:36,586.21
2013-09-20 16:33:36,2013-09-20 18:54:43,604.59
2013-09-20 18:54:43,2013-09-20 21:15:50,500.67
2013-09-20 21:15:50,2013-09-20 23:36:57,525.14
2013-09-20 23:36:57,2013-09-21 01:58:04,578.37
2013-09-21 01:58:04,2013-09-21 04:19:12,552.8
2013-09-21 04:19:12,2013-09-21 06:40:19,595.79
2013-09-21 06:40:19,2013-09-21 09:01:26,540.29
2013-09-21 09:01:26,2013-09-21 11:22:33,582.32
2013-09-21 11:22:33,2013-09-21 13:43:40,513.27
2013-09-21 13:43:40,2013-09-21 16:04:48,598.46
2013-09-21 16:04:48,2013-09-21 18:25:55,498.39
2013-09-21 18:25:55,2013-09-21 20:47:02,499.18
2013-09-21 20:47:02,2013-09-21 23:08:09,591.85
2013-09-21 23:08:09,2013-09-22 01:29:16,604.0
2013-09-22 01:29:16,2013-09-22 03:50:24,564.34
2013-09-22 03:50:24,2013-09-22 06:11:31,507.31
2013-09-22 06:11:31,2013-09-22 08:32:38,568.91
2013-09-22 08:32:38,2013-09-22 10:53:45,558.87
2013-09-22 10:53:45,2013-09-22 13:14:52,598.25
2013-09-22 13:14:52,2013-09-22 15:36:00,573.08
2013-09-22 15:36:00,2013-09-22 17:57:07,604.38
2013-09-22 17:57:07,2013-09-22 20:18:14,514.87
2013-09-22 20:18:14,2013-09-22 22:39:21,507.69
2013-09-22 22:39:21,2013-09-23 01:00:28,556.71
2013-09-23 01:00:28,2013-09-23 03:21:36,553.45
2013-09-23 03:21:36,2013-09-23 05:42:43,533.49
2013-09-23 05:42:43,2013-09-23 08:03:50,501.41
2013-09-23 08:03:50,2013-09-23 10:24:57,519.1
2013-09-23 10:24:57,2013-09-23 12:46:04,537.26
2013-09-23 12:46:04,2013-09-23 15:07:12,556.02
2013-09-23 15:07:12,2013-09-23 17:28:19,585.14
2013-09-23 17:28:19,2013-09-23 19:49:26,594.41
2013-09-23 19:49:26,2013-09-23 22:10:33,569.0
2013-09-23 22:10:33,2013-09-24 00:31:40,538.09
2013-09-24 00:31:40,2013-09-24 02:52:48,563.14
2013-09-24 02:52:48,2013-09-24 05:13:55,545.5
2013-09-24 05:13:55,2013-09-24 07:35:02,591.86
2013-09-24 07:35:02,2013-09-24 09:56:09,562.01
2013-09-24 09:56:09,2013-09-24 12:17:16,561.77
2013-09-24 12:17:16,2013-09-24 14:38:24,499.19
2013-09-24 14:38:24,2013-09-24 16:59:31,605.64
2013-09-24 16:59:31,2013-09-24 19:20:38,520.74
2013-09-24 19:20:38,2013-09-24 21:41:45,563.86
2013-09-24 21:41:45,2013-09-25 00:02:52,603.3
2013-09-25 00:02:52,2013-09-25 02:24:00,538.35
2013-09-25 02:24:00,2013-09-25 04:45:07,567.92
2013-09-25 04:45:07,2013-09-25 07:06:14,574.38
2013-09-25 07:06:14,2013-09-25 09:27:21,560.07
2013-09-25 09:27:21,2013-09-25 11:48:28,507.57
2013-09-25 11:48:28,2013-09-25 14:09:36,514.6
2013-09-25 14:09:36,2013-09-25 16:30:43,514.54
2013-09-25 16:30:43,2013-09-25 18:51:50,560.29
2013-09-25 18:51:50,2013-09-25 21:12:57,569.3
2013-09-25 21:12:57,2013-09-25 23:34:04,500.88
2013-09-25 23:34:04,2013-09-26 01:55:12,597.22
2013-09-26 01:55:12,2013-09-26 04:16:19,573.06
2013-09-26 04:16:19,2013-09-26 06:37:26,572.83
2013-09-26 06:37:26,2013-09-26 08:58:33,508.59
2013-09-26 08:58:33,2013-09-26 11:19:40,541.65
2013-09-26 11:19:40,2013-09-26 13:40:48,556.13
