startTime,endTime,cost
2013-09-01 09:12:57,2013-09-01 11:34:04,886.7
2013-09-01 11:34:04,2013-09-01 13:55:12,876.9
2013-09-01 13:55:12,2013-09-01 16:16:19,835.29
2013-09-01 16:16:19,2013-09-01 18:37:26,841.67
2013-09-01 18:37:26,2013-09-01 20:58:33,778.22
2013-09-01 20:58:33,2013-09-01 23:19:40,437.74
2013-09-01 23:19:40,2013-09-02 01:40:48,431.49
2013-09-02 01:40:48,2013-09-02 04:01:55,385.64
2013-09-02 04:01:55,2013-09-02 06:23:02,408.83
2013-09-02 06:23:02,2013-09-02 08:44:09,404.34
2013-09-02 08:44:09,2013-09-02 11:05:16,749.6
2013-09-02 11:05:16,2013-09-02 13:26:24,827.44
2013-09-02 13:26:24,2013-09-02 15:47:31,720.52
2013-09-02 15:47:31,2013-09-02 18:08:38,885.92
2013-09-02 18:08:38,2013-09-02 20:29:45,909.47
2013-09-02 20:29:45,2013-09-02 22:50:52,341.36
2013-09-02 22:50:52,2013-09-03 01:12:00,434.71
2013-09-03 01:12:00,2013-09-03 03:33:07,409.91
2013-09-03 03:33:07,2013-09-03 05:54:14,353.71
2013-09-03 05:54:14,2013-09-03 08:15:21,379.66
2013-09-03 08:15:21,2013-09-03 10:36:28,716.33
2013-09-03 10:36:28,2013-09-03 12:57:36,788.46
2013-09-03 12:57:36,2013-09-03 15:18:43,798.29
2013-09-03 15:18:43,2013-09-03 17:39:50,854.13
2013-09-03 17:39:50,2013-09-03 20:00:57,892.61
2013-09-03 20:00:57,2013-09-03 22:22:04,385.69
2013-09-03 22:22:04,2013-09-04 00:43:12,419.01
2013-09-04 00:43:12,2013-09-04 03:04:19,435.26
2013-09-04 03:04:19,2013-09-04 05:25:26,336.12
2013-09-04 05:25:26,2013-09-04 07:46:33,334.53
2013-09-04 07:46:33,2013-09-04 10:07:40,341.95
2013-09-04 10:07:40,2013-09-04 12:28:48,833.0
2013-09-04 12:28:48,2013-09-04 14:49:55,823.49
2013-09-04 14:49:55,2013-09-04 17:11:02,863.57
2013-09-04 17:11:02,2013-09-04 19:32:09,887.58
2013-09-04 19:32:09,2013-09-04 21:53:16,396.83
2013-09-04 21:53:16,2013-09-05 00:14:24,365.97
2013-09-05 00:14:24,2013-09-05 02:35:31,385.77
2013-09-05 02:35:31,2013-09-05 04:56:38,331.58
2013-09-05 04:56:38,2013-09-05 07:17:45,399.4
2013-09-05 07:17:45,2013-09-05 09:38:52,424.81
2013-09-05 09:38:52,2013-09-05 12:00:00,845.04
2013-09-05 12:00:00,2013-09-05 14:21:07,893.8
2013-09-05 14:21:07,2013-09-05 16:42:14,726.77
2013-09-05 16:42:14,2013-09-05 19:03:21,830.84
2013-09-05 19:03:21,2013-09-05 21:24:28,425.82
2013-09-05 21:24:28,2013-09-05 23:45:36,375.54
2013-09-05 23:45:36,2013-09-06 02:06:43,352.81
2013-09-06 02:06:43,2013-09-06 04:27:50,423.02
2013-09-06 04:27:50,2013-09-06 06:48:57,375.4
2013-09-06 06:48:57,2013-09-06 09:10:04,429.28
2013-09-06 09:10:04,2013-09-06 11:31:12,798.79
2013-09-06 11:31:12,2013-09-06 13:52:19,783.99
2013-09-06 13:52:19,2013-09-06 16:13:26,785.63
2013-09-06 16:13:26,2013-09-06 18:34:33,734.08
2013-09-06 18:34:33,2013-09-06 20:55:40,897.39
2013-09-06 20:55:40,2013-09-06 23:16:48,351.12
2013-09-06 23:16:48,2013-09-07 01:37:55,405.4
2013-09-07 01:37:55,2013-09-07 03:59:02,345.18
2013-09-07 03:59:02,2013-09-07 06:20:09,409.83
2013-09-07 06:20:09,2013-09-07 08:41:16,434.02
2013-09-07 08:41:16,2013-09-07 11:02:24,843.34
2013-09-07 11:02:24,2013-09-07 13:23:31,889.22
2013-09-07 13:23:31,2013-09-07 15:44:38,903.99
2013-09-07 15:44:38,2013-09-07 18:05:45,869.36
2013-09-07 18:05:45,2013-09-07 20:26:52,890.06
2013-09-07 20:26:52,2013-09-07 22:48:00,360.02
2013-09-07 22:48:00,2013-09-08 01:09:07,416.15
2013-09-08 01:09:07,2013-09-08 03:30:14,365.22
2013-09-08 03:30:14,2013-09-08 05:51:21,380.18
2013-09-08 05:51:21,2013-09-08 08:12:28,361.08
2013-09-08 08:12:28,2013-09-08 10:33:36,911.87
2013-09-08 10:33:36,2013-09-08 12:54:43,773.45
2013-09-08 12:54:43,2013-09-08 15:15:50,866.9
2013-09-08 15:15:50,2013-09-08 17:36:57,910.98
2013-09-08 17:36:57,2013-09-08 19:58:04,845.85
2013-09-08 19:58:04,2013-09-08 22:19:12,335.81
2013-09-08 22:19:12,2013-09-09 00:40:19,376.62
2013-09-09 00:40:19,2013-09-09 03:01:26,396.44
2013-09-09 03:01:26,2013-09-09 05:22:33,412.64
2013-09-09 05:22:33,2013-09-09 07:43:40,352.97
2013-09-09 07:43:40,2013-09-09 10:04:48,364.74
2013-09-09 10:04:48,2013-09-09 12:25:55,772.82
2013-09-09 12:25:55,2013-09-09 14:47:02,804.89
2013-09-09 14:47:02,2013-09-09 17:08:09,930.78
2013-09-09 17:08:09,2013-09-09 19:29:16,819.23
2013-09-09 19:29:16,2013-09-09 21:50:24,383.96
2013-09-09 21:50:24,2013-09-10 00:11:31,347.35
2013-09-10 00:11:31,2013-09-10 02:32:38,375.54
2013-09-10 02:32:38,2013-09-10 04:53:45,330.38
2013-09-10 04:53:45,2013-09-10 07:14:52,355.96
2013-09-10 07:14:52,2013-09-10 09:36:00,365.85
2013-09-10 09:36:00,2013-09-10 11:57:07,912.47
2013-09-10 11:57:07,2013-09-10 14:18:14,753.23
2013-09-10 14:18:14,2013-09-10 16:39:21,839.77
2013-09-10 16:39:21,2013-09-10 19:00:28,918.78
2013-09-10 19:00:28,2013-09-10 21:21:36,389.94
2013-09-10 21:21:36,2013-09-10 23:42:43,371.2
2013-09-10 23:42:43,2013-09-11 02:03:50,356.71
2013-09-11 02:03:50,2013-09-11 04:24:57,389.74
2013-09-11 04:24:57,2013-09-11 06:46:04,407.82
2013-09-11 06:46:04,2013-09-11 09:07:12,338.74
2013-09-11 09:07:12,2013-09-11 11:28:19,933.55
2013-09-11 11:28:19,2013-09-11 13:49:26,857.12
2013-09-11 13:49:26,2013-09-11 16:10:33,811.66
2013-09-11 16:10:33,2013-09-11 18:31:40,808.14
2013-09-11 18:31:40,2013-09-11 20:52:48,889.23
2013-09-11 20:52:48,2013-09-11 23:13:55,398.78
2013-09-11 23:13:55,2013-09-12 01:35:02,411.79
2013-09-12 01:35:02,2013-09-12 03:56:09,392.6
2013-09-12 03:56:09,2013-09-12 06:17:16,380.11
2013-09-12 06:17:16,2013-09-12 08:38:24,366.97
2013-09-12 08:38:24,2013-09-12 10:59:31,853.78
2013-09-12 10:59:31,2013-09-12 13:20:38,856.94
2013-09-12 13:20:38,2013-09-12 15:41:45,856.53
2013-09-12 15:41:45,2013-09-12 18:02:52,724.0
2013-09-12 18:02:52,2013-09-12 20:24:00,850.38
2013-09-12 20:24:00,2013-09-12 22:45:07,374.24
2013-09-12 22:45:07,2013-09-13 01:06:14,417.65
2013-09-13 01:06:14,2013-09-13 03:27:21,355.45
2013-09-13 03:27:21,2013-09-13 05:48:28,403.31
2013-09-13 05:48:28,2013-09-13 08:09:36,402.71
2013-09-13 08:09:36,2013-09-13 10:30:43,905.18
2013-09-13 10:30:43,2013-09-13 12:51:50,795.94
2013-09-13 12:51:50,2013-09-13 15:12:57,868.59
2013-09-13 15:12:57,2013-09-13 17:34:04,912.23
2013-09-13 17:34:04,2013-09-13 19:55:12,862.35
2013-09-13 19:55:12,2013-09-13 22:16:19,437.53
2013-09-13 22:16:19,2013-09-14 00:37:26,366.95
2013-09-14 00:37:26,2013-09-14 02:58:33,352.88
2013-09-14 02:58:33,2013-09-14 05:19:40,335.49
2013-09-14 05:19:40,2013-09-14 07:40:48,356.07
2013-09-14 07:40:48,2013-09-14 10:01:55,352.72
2013-09-14 10:01:55,2013-09-14 12:23:02,849.32
2013-09-14 12:23:02,2013-09-14 14:44:09,810.54
2013-09-14 14:44:09,2013-09-14 17:05:16,791.13
2013-09-14 17:05:16,2013-09-14 19:26:24,928.12
2013-09-14 19:26:24,2013-09-14 21:47:31,362.32
2013-09-14 21:47:31,2013-09-15 00:08:38,413.61
2013-09-15 00:08:38,2013-09-15 02:29:45,411.82
2013-09-15 02:29:45,2013-09-15 04:50:52,398.07
2013-09-15 04:50:52,2013-09-15 07:12:00,357.28
2013-09-15 07:12:00,2013-09-15 09:33:07,414.43
2013-09-15 09:33:07,2013-09-15 11:54:14,790.06
2013-09-15 11:54:14,2013-09-15 14:15:21,745.58
2013-09-15 14:15:21,2013-09-15 16:36:28,748.71
2013-09-15 16:36:28,2013-09-15 18:57:36,731.72
2013-09-15 18:57:36,2013-09-15 21:18:43,776.14
2013-09-15 21:18:43,2013-09-15 23:39:50,376.87
2013-09-15 23:39:50,2013-09-16 02:00:57,431.42
2013-09-16 02:00:57,2013-09-16 04:22:04,356.22
2013-09-16 04:22:04,2013-09-16 06:43:12,414.98
2013-09-16 06:43:12,2013-09-16 09:04:19,334.49
2013-09-16 09:04:19,2013-09-16 11:25:26,815.29
2013-09-16 11:25:26,2013-09-16 13:46:33,895.55
2013-09-16 13:46:33,2013-09-16 16:07:40,851.77
2013-09-16 16:07:40,2013-09-16 18:28:48,747.14
2013-09-16 18:28:48,2013-09-16 20:49:55,777.9
2013-09-16 20:49:55,2013-09-16 23:11:02,382.65
2013-09-16 23:11:02,2013-09-17 01:32:09,425.68
2013-09-17 01:32:09,2013-09-17 03:53:16,403.86
2013-09-17 03:53:16,2013-09-17 06:14:24,428.89
2013-09-17 06:14:24,2013-09-17 08:35:31,382.86
2013-09-17 08:35:31,2013-09-17 10:56:38,789.46
2013-09-17 10:56:38,2013-09-17 13:17:45,825.27
2013-09-17 13:17:45,2013-09-17 15:38:52,768.3
2013-09-17 15:38:52,2013-09-17 18:00:00,928.35
2013-09-17 18:00:00,2013-09-17 20:21:07,820.63
2013-09-17 20:21:07,2013-09-17 22:42:14,411.9
2013-09-17 22:42:14,2013-09-18 01:03:21,429.24
2013-09-18 01:03:21,2013-09-18 03:24:28,333.99
2013-09-18 03:24:28,2013-09-18 05:45:36,345.48
2013-09-18 05:45:36,2013-09-18 08:06:43,409.24
2013-09-18 08:06:43,2013-09-18 10:27:50,772.88
2013-09-18 10:27:50,2013-09-18 12:48:57,845.36
2013-09-18 12:48:57,2013-09-18 15:10:04,879.17
2013-09-18 15:10:04,2013-09-18 17:31:12,771.74
2013-09-18 17:31:12,2013-09-18 19:52:19,923.76
2013-09-18 19:52:19,2013-09-18 22:13:26,399.67
2013-09-18 22:13:26,2013-09-19 00:34:33,353.18
2013-09-19 00:34:33,2013-09-19 02:55:40,387.34
2013-09-19 02:55:40,2013-09-19 05:16:48,390.3
2013-09-19 05:16:48,2013-09-19 07:37:55,397.19
2013-09-19 07:37:55,2013-09-19 09:59:02,417.5
2013-09-19 09:59:02,2013-09-19 12:20:09,830.81
2013-09-19 12:20:09,2013-09-19 14:41:16,850.91
2013-09-19 14:41:16,2013-09-19 17:02:24,870.88
2013-09-19 17:02:24,2013-09-19 19:23:31,872.49
2013-09-19 19:23:31,2013-09-19 21:44:38,436.17
2013-09-19 21:44:38,2013-09-20 00:05:45,436.16
2013-09-20 00:05:45,2013-09-20 02:26:52,406.1
2013-09-20 02:26:52,2013-09-20 04:48:00,338.19
2013-09-20 04:48:00,2013-09-20 07:09:07,330.42
2013-09-20 07:09:07,2013-09-20 09:30:14,386.46
2013-09-20 09:30:14,2013-09-20 11:51:21,745.36
2013-09-20 11:51:21,2013-09-20 14:12:28,718.25
2013-09-20 14:12:28,2013-09-20 16:33:36,792.0
2013-09-20 16:33:36,2013-09-20 18:54:43,822.73
2013-09-20 18:54:43,2013-09-20 21:15:50,812.9
2013-09-20 21:15:50,2013-09-20 23:36:57,387.93
2013-09-20 23:36:57,2013-09-21 01:58:04,401.22
2013-09-21 01:58:04,2013-09-21 04:19:12,370.16
2013-09-21 04:19:12,2013-09-21 06:40:19,412.97
2013-09-21 06:40:19,2013-09-21 09:01:26,420.8
2013-09-21 09:01:26,2013-09-21 11:22:33,822.67
2013-09-21 11:22:33,2013-09-21 13:43:40,848.39
2013-09-21 13:43:40,2013-09-21 16:04:48,877.15
2013-09-21 16:04:48,2013-09-21 18:25:55,724.76
2013-09-21 18:25:55,2013-09-21 20:47:02,727.17
2013-09-21 20:47:02,2013-09-21 23:08:09,339.77
2013-09-21 23:08:09,2013-09-22 01:29:16,433.45
2013-09-22 01:29:16,2013-09-22 03:50:24,391.27
2013-09-22 03:50:24,2013-09-22 06:11:31,377.77
2013-09-22 06:11:31,2013-09-22 08:32:38,405.84
2013-09-22 08:32:38,2013-09-22 10:53:45,887.83
2013-09-22 10:53:45,2013-09-22 13:14:52,924.03
2013-09-22 13:14:52,2013-09-22 15:36:00,765.36
2013-09-22 15:36:00,2013-09-22 17:57:07,831.03
2013-09-22 17:57:07,2013-09-22 20:18:14,802.18
2013-09-22 20:18:14,2013-09-22 22:39:21,359.89
2013-09-22 22:39:21,2013-09-23 01:00:28,421.23
2013-09-23 01:00:28,2013-09-23 03:21:36,364.1
2013-09-23 03:21:36,2013-09-23 05:42:43,365.07
2013-09-23 05:42:43,2013-09-23 08:03:50,333.19
2013-09-23 08:03:50,2013-09-23 10:24:57,832.53
2013-09-23 10:24:57,2013-09-23 12:46:04,742.17
2013-09-23 12:46:04,2013-09-23 15:07:12,850.37
2013-09-23 15:07:12,2013-09-23 17:28:19,779.74
2013-09-23 17:28:19,2013-09-23 19:49:26,770.09
2013-09-23 19:49:26,2013-09-23 22:10:33,401.31
2013-09-23 22:10:33,2013-09-24 00:31:40,435.95
2013-09-24 00:31:40,2013-09-24 02:52:48,393.1
2013-09-24 02:52:48,2013-09-24 05:13:55,356.49
2013-09-24 05:13:55,2013-09-24 07:35:02,406.62
2013-09-24 07:35:02,2013-09-24 09:56:09,403.46
2013-09-24 09:56:09,2013-09-24 12:17:16,748.52
2013-09-24 12:17:16,2013-09-24 14:38:24,723.07
2013-09-24 14:38:24,2013-09-24 16:59:31,778.58
2013-09-24 16:59:31,2013-09-24 19:20:38,799.15
2013-09-24 19:20:38,2013-09-24 21:41:45,348.51
2013-09-24 21:41:45,2013-09-25 00:02:52,346.97
2013-09-25 00:02:52,2013-09-25 02:24:00,348.6
2013-09-25 02:24:00,2013-09-25 04:45:07,354.63
2013-09-25 04:45:07,2013-09-25 07:06:14,437.8
2013-09-25 07:06:14,2013-09-25 09:27:21,426.36
2013-09-25 09:27:21,2013-09-25 11:48:28,742.18
2013-09-25 11:48:28,2013-09-25 14:09:36,783.97
2013-09-25 14:09:36,2013-09-25 16:30:43,802.22
2013-09-25 16:30:43,2013-09-25 18:51:50,830.46
2013-09-25 18:51:50,2013-09-25 21:12:57,732.15
2013-09-25 21:12:57,2013-09-25 23:34:04,354.54
2013-09-25 23:34:04,2013-09-26 01:55:12,415.91
2013-09-26 01:55:12,2013-09-26 04:16:19,421.16
2013-09-26 04:16:19,2013-09-26 06:37:26,345.89
2013-09-26 06:37:26,2013-09-26 08:58:33,424.82
2013-09-26 08:58:33,2013-09-26 11:19:40,854.68
2013-09-26 11:19:40,2013-09-26 13:40:48,752.87
